Youtube Comments,Video ID
"SHE IS A SALES LADY FOR TALKING AGAINST ""UNVACCINATED"" ;;I AM FULLY VACCINATED BUT THE WAY SHE SPEAKS IS LIKE A BAD SALESMAN .",DqSpzm2jsgw
"Strange how many people say ""omNichron"", with an added ""n"" after the ""m"". Strange.",DqSpzm2jsgw
"Discovery Health is so gross. Forcing vaccines that don't even work, just to study people. They don't care about people, they care about data and profits. Yuk!",DqSpzm2jsgw
https://youtu.be/O1W9keMXSTc,DqSpzm2jsgw
Wow....,DqSpzm2jsgw
One word: Capitalism !,DqSpzm2jsgw
Protect the right to bodily integrity enshrined in the South African constitution and stop :stop_sign: mandatory vaccinations,DqSpzm2jsgw
Annual booster is your life now. The whole world became chronic patients now.;;Government must qualify us all as disability recipients.,DqSpzm2jsgw
Coming from Discovery  BS at its best as always!!!!!,DqSpzm2jsgw
The lies.,DqSpzm2jsgw
"When she said unvaccinated,  I couldn't help but role my eyes!",DqSpzm2jsgw
In the unvaxxed. Heidi you are clueless. Jabs destroys immune system like aids.,DqSpzm2jsgw
Discovery can go to hell. Wef nwo puppets,DqSpzm2jsgw
"This lady is lying, omicron cases are mild for both vaccinated and unvaccinated",DqSpzm2jsgw
Love how she pronounces Omnikron its like that wimpy ad I love it when you talk foreign :face_with_tears_of_joy::face_with_tears_of_joy:,DqSpzm2jsgw
Yummy lady....:smiling_face_with_hearteyes::smiling_face_with_hearts:,DqSpzm2jsgw
"Hopefully this will be the final wave ,because it seems to be phasing out",DqSpzm2jsgw
"Realy! The PROBLEM Is! There is people's that is fully vaccinated, and tested positive and then  Walking AROUND IN STORES, NO BOOSTER SHOTS,REALY!",DqSpzm2jsgw
The unvaccinated also don’t get very sick. Be more open and honest and people will not fear the vaccines. Don’t say vaccine is helping for severity if the severity is lowers all around.,DqSpzm2jsgw
More fake news :face_vomiting::face_with_rolling_eyes:,DqSpzm2jsgw
Discovery says 0 vaccine deaths. My data says otherwise.,DqSpzm2jsgw
Behavioural manipulation. Discovery=China,DqSpzm2jsgw
33% what a joke....,DqSpzm2jsgw
"We're being given conflicting reports every 5 minutes. These are news headlines right now, one says this and the other says that so who are we to believe? (1) A new study has found that the Omicron virus could evade both vaccine antibodies and immunity caused by infection with all the other known variants of SARSCoV2.;;The study published in Emerging Microbes & Infection looked at the Omicron variant's potential of bypassing existing immunity developed through natural infection or by mass vaccination. (2) A study done by the South African Medical Research Council and Discovery Health has shown that two shots of the Pfizer vaccine, while faltering in protecting people from infection with the Omicron variant of the coronavirus, still offered solid protection against severe disease.",DqSpzm2jsgw
"I wish we would give up this obsession with Omicron ...... already the world seems to think we invented it and have banned the socks off of us. ;It exists  done. ;As if it is the one thing we are so proud of ???? ;;Hell, we are so keen to show the world how clever we are as South Africans  when we have other issues at hand. ;;Our police force is falling apart, we cant generate power properly, hell, we cant even convict fraudsters  our employment is low, inflation is high  Frankly, I am surprised nobody has stolen or murdered old Omicron yet. I wish they would and we can move on along :(",DqSpzm2jsgw
How do they know if you have Delta or Omicron. Not all people lost their taste or smell when they had Delta like you said thats basically the only difference between the 2 viruses.,DqSpzm2jsgw
"You cannot simply say ""mostly unvaccinated are hospitalised"" because in south africa, the majority are unvaccinated. Please start reporting honestly.",DqSpzm2jsgw
But this is bull. There is none unvaxxed people in hospitals in Western Cape. Pffft,DqSpzm2jsgw
SA must make its own vaccine for Omicron,DqSpzm2jsgw
Discovery and other minions of this farce can go to hell,DqSpzm2jsgw
Flu.,DqSpzm2jsgw
"I’m a conspiracy theorist I’m here to help ,report this video .",DqSpzm2jsgw
wow she isn't wearing a mask whilst on camera well done you not a dumbass today,DqSpzm2jsgw
"eNCA, if your journalists can’t yet see what is happening with the wealth of information out there then I’m afraid their journalistic skills are sub par. Do the right thing and resist the needles.",DqSpzm2jsgw
Can we just get politics out of health issues please?,DqSpzm2jsgw
"Funny that I didn't get covid when I was not vaxed...as soon as I got vaxed, different story.",DqSpzm2jsgw
Solid reporting. Tired of all these antivax comments though. Quite disheartening.,DqSpzm2jsgw
I have emailed Discovery with a question more than a week ago and have received no response. When I phoned them 2 weeks ago their vaccine division told me they didn't know the answer and said I must ask my doctor. They a disgrace.,DqSpzm2jsgw
My friend's daughter just contracted Covid19 last week. They didnt even bother to test her for the variant so where are they getting their Omicron statistics from if they are not differentiating with the testing?,DqSpzm2jsgw
What is very discouraging is that Discovery is requiring boosters for coverage but they will not simply authorise the boosters and the clinics are requiring doctors to sign off,DqSpzm2jsgw
"Interesting choice of words ""There is a high possibility of reinfection, especially if you have been infected by previous variants"" Isn't that what reinfection means?",DqSpzm2jsgw
"Pretty sure discovery gets kick backs from the ""V"" companies.;Move your medical aid somewhere else",DqSpzm2jsgw
"Rubbish , it is not the vaccine! IT is a milder virus!",DqSpzm2jsgw
Isn’t this just a cold.,DqSpzm2jsgw
"There is a starck difference between how these guys report vs how the others (BBC, global news, itv... ) report omicron",DqSpzm2jsgw
Again he says that this is measured by the amount of pasients hospitalized an not hospitalized. So it is an analysis through obsession. I would love to hear about the testing of antibodies in these patients. Hospitalized and not hospitalized.,DqSpzm2jsgw
"It's like they hiding useful information on purpose.. for example, no person's who had the two J&J injections have died. How many have died who didn't have it?",DqSpzm2jsgw
"Scientists say that you need 4000 IU of Vit D per day to effectively combat Covid19. Interesting that this is not on governments agenda. However if you don't wish to be vaccinated and even if you are already, do your body a favour and eat Salmon or mackerel...40 to 100gms gives around 1000 IU. Spend 10 minutes per day in the sun, half naked another 1500 IU. Take 1 Tbps Cod Liver oil per day, another 1000 IU. Double check these reverences and adjust if necessary. Get that body, immune system, bone marrow etc, ready for the years to come because these boosters and vaccines are not going to do that for you.",DqSpzm2jsgw
Optimus Prime and Omneecron,DqSpzm2jsgw
Covid  =  A Cult,DqSpzm2jsgw
As clear as mud,DqSpzm2jsgw
"It really is trivial at this point. The virus will soon become as harmless as the flu, vaccines and prevention measures are effectively slowing this process. The only reason the virus was initially dangerous to the human body is because it is novel and our immune systems do not know how to deal with it. The virus ultimately wants to be able to spread undetected in our systems and continue the survival of its species. A viral strain that replicates too fast and kills its host or stops its host from spreading it, is one that does not have a very long lifecycle. The dominant strain such as Omicron will always be the one that can live for a longer period in its host undetected, such as with asymptomatics  that will not even realize they have it and spread it far and wide.",DqSpzm2jsgw
